name Visual3d_SIMM_grf.mot
datacolumns 19
datarows 494
range 0.000000 2.054167
endheader
time	ground_force_vx	ground_force_vy	ground_force_vz	ground_force_px	ground_force_py	ground_force_pz	l_ground_force_vx	l_ground_force_vy	l_ground_force_vz	l_ground_force_px	l_ground_force_py	l_ground_force_pz	ground_torque_x	ground_torque_y	ground_torque_z	l_ground_torque_x	l_ground_torque_y	l_ground_torque_z
1.895833	48.794918	256.163696	-14.067401	0.362022	0.038919	0.322223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.319236	0.000000	0.000000	0.000000	0.000000
1.900000	44.818989	233.241211	-12.129618	0.362944	0.038216	0.322354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284317	0.000000	0.000000	0.000000	0.000000
1.904167	40.273674	210.322144	-10.316430	0.364014	0.037498	0.322511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.245130	0.000000	0.000000	0.000000	0.000000
1.908333	35.219788	187.751999	-8.661765	0.365293	0.036767	0.322683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202518	0.000000	0.000000	0.000000	0.000000
1.912500	29.754601	165.876984	-7.198946	0.366858	0.036022	0.322862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156675	0.000000	0.000000	0.000000	0.000000
1.916667	24.009172	145.034592	-5.955873	0.368800	0.035262	0.323046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107370	0.000000	0.000000	0.000000	0.000000
1.920833	18.143427	125.521980	-4.946304	0.371217	0.034483	0.323239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054583	0.000000	0.000000	0.000000	0.000000
1.925000	12.342419	107.572319	-4.164124	0.374208	0.033676	0.323449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000599	0.000000	0.000000	0.000000	0.000000
1.929167	6.813247	91.347618	-3.581769	0.377858	0.032835	0.323683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.055897	0.000000	0.000000	0.000000	0.000000
1.933333	1.761204	76.926468	-3.158903	0.382215	0.031947	0.323949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.108713	0.000000	0.000000	0.000000	0.000000
1.937500	-2.628711	64.289085	-2.855793	0.387270	0.031004	0.324249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.157157	0.000000	0.000000	0.000000	0.000000
1.941667	-6.205654	53.311069	-2.641312	0.392946	0.030000	0.324595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.200482	0.000000	0.000000	0.000000	0.000000
1.945833	-8.867048	43.789326	-2.490232	0.399132	0.028932	0.325015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.238169	0.000000	0.000000	0.000000	0.000000
1.950000	-10.552395	35.489006	-2.371764	0.405700	0.027805	0.325552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.268235	0.000000	0.000000	0.000000	0.000000
1.954167	-11.245985	28.187414	-2.242648	0.412526	0.026631	0.326227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.287083	0.000000	0.000000	0.000000	0.000000
1.958333	-10.993587	21.711327	-2.059174	0.419538	0.025427	0.327018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.290840	0.000000	0.000000	0.000000	0.000000
1.962500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.966667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.970833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.975000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.979167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.983333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.987500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.991667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.995833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.004167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.012500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.016667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.020833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.025000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.029167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.033334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.037500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.045833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.054167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
